date,count,sum,high_user_ratio,high_user_ratio_smooth
2025-10-18,176,90,0.5113636363636364,0.49530260229412776
2025-10-19,167,95,0.5688622754491018,0.5248480312103068
2025-10-20,172,86,0.5,0.5267419706042461
2025-10-21,173,81,0.4682080924855491,0.5123567893115504
2025-10-22,174,80,0.45977011494252873,0.47599273580935936
2025-10-23,170,85,0.5,0.47599273580935936
2025-10-24,170,93,0.5470588235294118,0.5022763128239802
2025-10-25,174,95,0.5459770114942529,0.5310119450078883
2025-10-27,169,86,0.5088757396449705,0.5339705248895451
2025-10-28,171,87,0.5087719298245614,0.5212082269879283
2025-10-29,171,90,0.5263157894736842,0.5146544863144054
2025-10-30,167,98,0.5868263473053892,0.5406380222012116
2025-10-31,175,92,0.5257142857142857,0.546285474164453
2025-11-02,163,92,0.5644171779141104,0.5589859369779284
2025-11-03,173,93,0.5375722543352601,0.5425679059878855
2025-11-04,169,89,0.5266272189349113,0.5428722170614274
2025-11-05,168,91,0.5416666666666666,0.5352887133122795
2025-11-06,171,87,0.5087719298245614,0.5256886051420465
2025-11-07,173,89,0.5144508670520231,0.5216298211810838
2025-11-08,172,93,0.5406976744186046,0.5213068237650632
2025-11-09,166,100,0.6024096385542169,0.5525193933416149
2025-11-10,165,80,0.48484848484848486,0.5426519326071022
2025-11-11,163,85,0.5214723926380368,0.536243505346913
2025-11-12,164,80,0.4878048780487805,0.49804191851176743
2025-11-13,168,85,0.5059523809523809,0.5050765505463994
2025-11-14,168,94,0.5595238095238095,0.5177603561749904
2025-11-15,167,92,0.5508982035928144,0.5387914646896683
2025-11-16,159,97,0.610062893081761,0.573494968732795
2025-11-17,159,96,0.6037735849056604,0.5882448938600787
2025-11-18,155,102,0.6580645161290323,0.6239669980388179
2025-11-19,149,102,0.6845637583892618,0.6488006198079849
2025-11-20,151,107,0.7086092715231788,0.6837458486804909
2025-11-23,146,97,0.6643835616438356,0.6858521971854254
2025-11-24,152,100,0.6578947368421053,0.6769625233363733
2025-11-25,156,101,0.6474358974358975,0.6565713986406129
2025-11-26,148,96,0.6486486486486487,0.6513264276422173
2025-11-27,156,91,0.5833333333333334,0.6264726264726266
2025-11-28,161,94,0.5838509316770186,0.6052776378863336
2025-11-29,160,105,0.65625,0.6078114216701174
2025-11-30,155,105,0.6774193548387096,0.6391734288385762
